ID,zQSO,zCNN,Conf,NHIcnn,Flux,SNR,Plate,MJD,Fiber,ra,dec,NHIfit,NHI_best
215455294,3.32387064,2.74355479,1.0,20.426535,2.784,8.76,4666,55832,396,22.5364653,11.6252463,20.317319,20.317319
219071461,2.93365076,2.77732402,1.0,20.813534,1.435,3.967,4666,55832,564,22.1839445,12.0167474,20.619225,20.619225
217123245,3.92156187,3.6621302,1.0,20.596435,1.419,4.49,4666,55832,652,22.6281961,11.8082616,20.387249,20.387249
216024357,3.49857642,2.98551482,1.0,20.477361,2.071,5.347,4882,55721,739,238.3791317,11.7580909,20.436729,20.436729
220697972,2.43136187,2.21872805,1.0,20.168566,3.672,5.119,4891,55736,159,233.7841667,12.1699055,20.310025,20.310025
217539164,2.86546754,2.40552745,1.0,21.123114,2.203,6.04,4901,55711,64,240.8824119,11.9127086,21.169288,21.169288
221332678,3.6323354,3.01961261,1.0,20.930121,1.551,4.944,5047,55833,831,334.7566913,12.43135,20.985434,20.985434
216095495,3.09635355,2.80788918,1.0,20.593593,3.594,7.942,5048,56218,32,338.0343433,11.652076,20.624546,20.624546
222862587,2.61653843,2.41730923,1.0,21.112262,10.463,11.044,5050,56215,544,340.4379472,12.4325672,21.033625,21.033625
221352312,2.69318278,2.5627414,1.0,20.800928,1.325,3.112,5051,56214,558,342.8953184,12.3169794,20.73351,20.73351
218397734,2.90729163,2.72893049,1.0,20.25501,1.511,4.367,5051,56214,688,343.547705,11.9249159,20.362153,20.362153
222037063,3.77159545,3.25779062,1.0,20.60572,1.515,4.879,5051,56214,796,344.0270549,12.4130383,20.527795,20.527795
218702363,3.17327387,2.87065363,1.0,20.345119,0.923,3.133,5063,55831,312,329.6855224,11.9295058,20.52214,20.52214
214759860,2.75574972,2.48886667,1.0,20.539504,1.955,3.204,5204,56036,880,242.0256935,11.6268055,20.626467,20.626467
213819131,2.52350921,2.22392006,1.0,20.33507,2.652,3.971,5291,55947,792,133.4048676,11.3741012,20.401686,20.401686
222381452,3.17125883,3.08304696,1.0,20.565318,5.149,9.112,5303,55980,200,139.01776,12.4342177,20.558886,20.558886
220420709,3.48221881,3.23140104,1.0,20.387274,2.24,5.228,5306,55926,864,140.8744394,12.2389476,20.401111,20.401111
212390691,3.84064162,3.44820054,1.0,20.64729,3.03,6.765,5306,55926,928,141.1178026,11.2103665,20.629578,20.629578
221150578,2.3572132,2.15925182,1.0,20.32105,3.213,3.558,5308,55976,212,141.3909576,12.3056337,20.324364,20.324364
220660928,3.04671069,2.98551482,1.0,20.382349,2.16,5.073,5308,55976,298,141.0557612,12.2828504,20.59071,20.59071
220345861,2.91984443,2.61396889,1.0,20.500219,4.846,8.985,5313,55973,52,144.2367903,12.2021234,20.572929,20.572929
218263258,2.84300316,2.78428954,1.0,20.525183,4.799,9.404,5313,55973,98,144.0306012,12.0221417,20.510605,20.510605
216170230,2.98832907,2.42676462,1.0,20.559877,1.401,3.617,5313,55973,125,143.8244037,11.7116215,20.844033,20.844033
220489588,2.79493853,2.43229221,1.0,21.19219,2.361,4.557,5318,55983,338,145.6768694,12.2748769,21.335681,21.335681
215374764,2.7771667,2.6348309,1.0,20.488656,1.89,3.292,5327,55979,625,149.7272811,11.5698006,20.361,20.361
214944603,2.78680545,2.62063115,1.0,20.398985,1.862,3.261,5328,55982,246,150.93096,11.559705,20.323295,20.323295
214882994,3.18119946,3.05680717,1.0,20.49811,1.396,3.386,5341,55931,702,156.5450903,11.5259396,20.418513,20.418513
216562664,2.50886608,2.44654779,1.0,20.411718,2.484,3.272,5341,55931,716,156.4734305,11.6570064,20.424802,20.424802
219687891,2.94812505,2.65076942,1.0,20.489705,2.385,5.132,5343,55999,140,158.2966536,12.0861015,20.468709,20.468709
220710181,3.28149481,2.77471607,1.0,20.810101,1.73,4.558,5343,55999,226,158.0166445,12.3410496,20.840458,20.840458
220172159,3.38710232,2.76777023,1.0,20.360535,2.281,6.138,5343,55999,348,157.4407008,12.140134,20.63488,20.63488
220172302,2.68103304,2.2313515,1.0,20.583749,2.876,5.195,5343,55999,352,157.3793638,12.2394904,20.749118,20.749118
215414875,2.66604808,2.27253471,1.0,20.859333,5.336,8.014,5348,55978,369,159.3652628,11.6956225,21.083337,21.083337
213562574,3.18383999,2.6998526,1.0,20.352382,1.519,3.287,5351,55952,700,161.5557662,11.3192438,20.562355,20.562355
215169970,2.75554807,2.63315921,1.0,20.559512,2.465,4.232,5356,55979,706,163.921514,11.5371852,20.399206,20.399206
216715159,2.79017186,2.69389202,1.0,21.138288,2.587,5.003,5357,55956,490,163.5835188,11.67742,21.044112,21.044112
220461851,3.66770118,3.39626962,1.0,20.671164,3.224,7.64,5364,56000,732,167.2311199,12.1648095,20.531192,20.531192
220461851,3.66770118,3.543434,1.0,20.690377,3.224,7.64,5364,56000,732,167.2311199,12.1648095,20.517769,20.517769
222248457,2.54725925,2.15198627,1.0,20.454269,3.657,4.987,5364,56000,765,167.3507683,12.4066742,20.35284,20.35284
221352903,2.74454143,2.37585872,1.0,21.0654,5.006,7.495,5368,56001,524,169.1250996,12.390374,21.209475,21.209475
221742229,2.77897066,2.28310127,1.0,20.821784,6.911,19.157,5399,55956,632,185.1981572,12.4180671,20.744793,20.744793
220898179,2.69125671,2.56848856,1.0,20.552583,1.391,4.93,5399,55956,716,185.5888586,12.2477629,20.401434,20.401434
217468316,3.19473464,2.77211012,1.0,20.733798,0.753,3.372,5399,55956,970,186.6108155,11.7974932,20.89158,20.89158
216443232,3.30595397,2.94443022,1.0,20.439321,13.592,18.895,5412,55981,112,193.3170572,11.7890631,20.428234,20.428234
213917018,3.28034198,3.01129311,1.0,20.562234,1.564,3.437,5412,55981,140,193.2311305,11.5083909,20.61454,20.61454
222317655,2.45436837,2.37508232,1.0,20.374868,4.265,3.716,5412,55981,930,193.6522681,12.4703484,20.448365,20.448365
217934072,2.89846151,2.77645524,1.0,20.723185,4.824,7.613,5419,55983,38,196.8304091,11.8719086,21.000438,21.000438
219392980,2.34968809,2.14835972,1.0,20.757989,6.492,4.862,5422,55986,652,197.480909,12.0631266,20.657542,20.657542
222515447,3.3231085,3.06148044,1.0,20.76628,1.98,4.604,5422,55986,820,198.1935578,12.4917394,20.94603,20.94603
216638015,3.08850575,2.99010535,1.0,20.626829,1.152,3.045,5427,56001,104,201.0496797,11.793166,20.495702,20.495702
217903324,3.41023584,3.33096154,0.95,21.172931,2.117,5.743,5427,56001,424,199.596504,11.8867944,21.394596,21.394596
218428703,2.82709904,2.61147179,1.0,20.652584,1.457,3.592,5432,56008,96,203.4592238,11.9993634,20.465341,20.465341
216809312,2.70746718,2.37197471,1.0,20.666245,1.723,4.1,5432,56008,138,203.2758556,11.8836699,20.754853,20.754853
218725926,2.59226631,2.43071169,1.0,20.677852,5.527,8.584,5432,56008,216,202.8281725,12.0541675,20.875942,20.875942
220469937,2.8273678,2.39065975,1.0,21.003565,5.333,8.869,5438,56002,110,205.7233132,12.2505972,20.944836,20.944836
219380330,2.63576465,2.5057776,0.9375,20.322636,6.502,9.649,5438,56002,342,204.7182569,12.1428944,20.307759,20.307759
213323228,2.8068896,2.46724271,1.0,20.194215,3.086,5.62,5445,55987,796,208.8093631,11.2932944,20.39132,20.39132
214524220,3.02316217,2.82194319,1.0,20.796166,1.912,3.075,5456,55980,840,213.9596087,11.4146067,20.762009,20.762009
213581737,3.13618992,2.73924783,1.0,20.523611,2.476,3.705,5465,55988,964,218.825918,11.4794382,20.483775,20.483775
217692586,2.69912099,2.22243554,1.0,20.806323,2.109,4.364,5478,56014,281,223.8444536,11.9556931,20.750201,20.750201
221043387,2.53102848,2.35184813,1.0,21.171177,2.307,3.869,5478,56014,293,223.9531775,12.3628942,21.316954,21.316954
220265391,2.64498052,2.47283577,1.0,20.578679,4.79,7.858,5480,56001,624,224.5259014,12.2640102,20.834575,20.834575
214267449,3.36356312,2.99930287,1.0,21.049093,1.17,3.275,5483,56017,290,226.3724542,11.4890197,20.968165,20.968165
214467857,2.66496826,2.52763934,1.0,20.445569,4.083,5.268,5485,56063,552,226.2594812,11.5134862,20.407813,20.407813
218161108,2.81174537,2.66255722,1.0,20.751987,1.772,3.273,5489,55990,706,229.2764126,11.8666199,20.816415,20.816415
223299421,2.4778003,2.14618532,1.0,20.687304,6.458,8.003,5649,55912,860,1.9444349,12.5052268,20.82791,20.82791
219780206,3.23189558,3.01961261,1.0,20.1582,1.689,4.979,6146,56265,382,345.9704888,12.0839167,20.311866,20.311866
218191330,2.92375537,2.62897717,1.0,20.294426,3.176,8.701,6147,56239,116,349.5732372,12.0408366,20.366174,20.366174
219567907,3.02903557,2.77471607,1.0,20.970386,4.415,8.955,6149,56194,264,353.7336544,12.2045399,21.238588,21.238588
220802532,2.50018554,2.39847718,1.0,20.737828,3.637,4.336,6150,56187,68,357.1135964,12.2054337,20.859386,20.859386
221336723,3.20886208,2.71179865,1.0,20.395258,1.961,5.142,6151,56265,115,359.7496731,12.3752421,20.313892,20.313892
221013517,2.58419076,2.22763357,1.0,20.592156,7.23,8.04,6151,56265,480,357.9103709,12.3624919,20.489559,20.489559
213543168,3.03987638,2.51628613,1.0,20.245102,2.606,4.128,6155,56245,508,347.0231905,11.4838348,20.53771,20.53771
215642185,2.60221468,2.2425324,1.0,20.399898,2.592,4.503,6155,56245,613,347.8291106,11.5562291,20.661472,20.661472
221533161,2.8332382,2.49610451,1.0,20.621679,1.089,3.434,6196,56189,224,8.6179316,12.3579145,20.638605,20.638605
216352987,2.81154719,2.50981585,1.0,20.882157,1.614,3.858,6201,56186,754,9.2751625,11.8041214,21.098149,21.098149
226687694,3.03152486,2.50739266,1.0,20.413816,3.636,8.346,4070,55681,190,243.8448352,13.0382182,20.519271,20.519271
229717176,3.25669054,2.77384809,1.0,20.466091,1.169,3.376,4500,55543,98,130.3982685,13.4072949,20.647997,20.647997
226803444,3.22340761,3.08022573,1.0,21.005871,4.045,9.412,4505,55603,899,122.1366174,13.100877,21.134932,21.134932
225168413,2.77747434,2.28839711,1.0,20.401319,18.039,17.946,4507,55564,556,127.238445,12.8611139,20.316892,20.316892
224809274,3.78189857,3.34794718,1.0,20.225525,1.204,4.888,4656,55828,718,29.2715681,12.755767,20.392807,20.392807
223662966,2.82301187,2.32724107,1.0,20.23334,1.677,3.924,4658,55592,336,26.1008424,12.7169179,20.300268,20.300268
229456949,3.32113959,2.8697624,1.0,20.460212,2.597,4.987,4664,56192,234,17.8368794,13.3284165,20.452011,20.452011
224651383,2.59062991,2.39534828,1.0,20.65981,4.416,5.144,4882,55721,630,238.1554216,12.8363912,20.755069,20.755069
229853282,2.62073847,2.13245052,1.0,20.548794,4.516,6.186,4886,55737,868,236.7908333,13.305837,20.380708,20.380708
225952637,3.18886328,2.86441993,1.0,20.516492,1.22,3.082,4900,55739,348,237.1201576,12.893784,20.492132,20.492132
226277365,3.00106841,2.46963819,1.0,21.068586,1.452,3.501,4900,55739,396,237.0552948,13.0178378,21.059416,21.059416
229505205,2.80870642,2.64404971,1.0,20.17645,2.732,5.405,5044,56186,417,339.6488987,13.3627058,20.427291,20.427291
226030479,3.02342189,2.76083518,1.0,20.690261,2.663,6.214,5045,56181,310,342.0983681,12.9531484,20.655861,20.655861
228474208,3.248058,3.15417021,1.0,20.473054,2.771,6.342,5047,55833,842,335.0176927,13.1282142,20.499265,20.499265
233095836,3.03737721,2.80350718,1.0,21.140271,3.326,7.748,5062,55803,388,330.1008123,13.734599,21.188165,21.188165
233137663,3.89784528,3.23822679,1.0,20.433979,3.462,9.61,5288,55865,592,130.9352176,13.7138659,20.446246,20.446246
233137663,3.89784528,3.60558023,1.0,20.315479,3.462,9.61,5288,55865,592,130.9352176,13.7138659,20.325469,20.325469
228289198,2.90573133,2.65749957,1.0,21.280788,3.696,8.692,5288,55865,812,131.9562033,13.2364716,21.421897,21.421897
234586422,3.06435768,2.60731666,1.0,20.36887,2.024,5.269,5288,55865,826,132.0750197,13.9779184,20.37908,20.37908
232098322,2.52431351,2.22614744,1.0,20.567821,1.898,3.455,5290,55862,364,131.9076009,13.5989582,20.702022,20.702022
232931239,2.51337133,2.44972408,1.0,21.121685,4.731,5.674,5293,55953,624,133.6211357,13.7197228,21.15977,21.15977
228897000,3.29095569,2.96446322,1.0,20.90147,2.53,5.501,5303,55980,736,138.7689389,13.1807857,21.165858,21.165858
230570517,2.6836372,2.32877399,1.0,21.217056,2.534,3.971,5318,55983,776,146.0702676,13.5175323,21.186642,21.186642
228318007,2.49624726,2.38442043,1.0,20.598657,8.774,9.992,5323,55957,602,147.7408392,13.1943906,20.52164,20.52164
231007679,3.32390245,2.92540337,1.0,20.522597,1.472,4.069,5325,55980,362,148.7506175,13.4612311,20.445704,20.445704
231397162,3.20721189,3.11418976,1.0,20.555571,4.479,8.146,5328,55982,600,150.1686972,13.5137818,20.744097,20.744097
232121507,3.49161517,2.9136718,1.0,20.441494,1.819,5.165,5340,56011,128,157.1955509,13.6600998,20.326968,20.326968
227411418,2.86456817,2.57177732,1.0,20.474335,1.735,3.878,5348,55978,676,159.6181275,13.1116287,20.402116,20.402116
231032785,2.83864245,2.62146419,1.0,20.530627,1.541,3.234,5348,55978,710,159.7176918,13.430117,20.382754,20.382754
227378743,2.72912852,2.40709471,1.0,20.594077,2.232,3.218,5353,55980,518,161.5958946,13.1508526,20.546815,20.546815
234917370,2.92730921,2.64153374,1.0,21.386097,1.392,3.333,5355,56009,143,164.2352086,14.0096466,21.55758,21.55758
227183244,2.51732184,2.35261976,1.0,21.163147,3.701,4.405,5368,56001,828,170.45438,13.0286419,21.322729,21.322729
229454003,2.69905817,2.42518651,1.0,20.567647,3.074,5.15,5370,56003,158,171.7915702,13.3314097,20.434036,20.434036
223672544,3.01027141,2.93173508,1.0,20.522211,3.01,5.547,5370,56003,458,170.3665329,12.637819,20.619119,20.619119
232501020,3.12721679,2.59570679,1.0,20.310985,2.272,4.502,5370,56003,888,171.9002365,13.7038835,20.304693,20.304693
225084835,2.86451855,2.58661048,1.0,20.587931,5.426,9.205,5376,55987,260,174.070224,12.8269781,20.701896,20.701896
233621116,2.42587963,2.35725502,1.0,20.687669,3.057,3.892,5390,56002,674,181.1991911,13.860785,20.61729,20.61729
232193194,3.31316327,2.96994301,1.0,20.704516,2.498,6.45,5395,56003,696,183.7707972,13.6931711,20.693503,20.693503
233948916,2.40331343,2.16289083,1.0,20.530026,10.126,7.993,5395,56003,852,184.6080077,13.9141852,20.463976,20.463976
226692146,2.65589318,2.56684539,1.0,21.004658,3.443,5.471,5419,55983,871,196.1893867,12.9774369,21.181115,21.181115
231346173,3.34102427,3.02609654,1.0,20.465549,1.186,3.722,5420,56009,299,196.5514666,13.6161422,20.619013,20.619013
228276195,2.707205,2.42045862,1.0,20.650454,3.81,6.857,5427,56001,872,200.8624478,13.2764017,20.794128,20.794128
231674946,3.3761719,3.0971724,1.0,20.562638,5.036,10.551,5431,56011,86,202.547422,13.5065676,20.407415,20.407415
230926787,3.67403788,3.06335135,1.0,20.399853,1.467,3.646,5441,56017,361,206.170491,13.5501538,20.506841,20.506841
232406917,2.52267825,2.30509837,1.0,20.483916,5.464,7.334,5448,56013,925,210.7699199,13.6072204,20.440222,20.440222
234402484,3.44399406,3.23627755,1.0,20.714427,1.421,3.502,5453,56001,868,212.5644907,13.9468588,20.628594,20.628594
228397755,2.77900548,2.29218493,1.0,21.046793,4.277,7.095,5453,56001,926,212.9380982,13.257984,21.141073,21.141073
226477550,2.83591485,2.38910012,1.0,20.508936,3.686,6.2,5453,56001,974,213.084809,12.8790115,20.637658,20.637658
223996471,3.08320361,2.79913113,1.0,20.710406,3.096,6.767,5458,56011,72,215.5892617,12.6350086,20.681704,20.681704
232441461,2.41802261,2.19657029,1.0,20.64263,5.085,5.192,5458,56011,711,214.383269,13.6109526,20.612408,20.612408
225278137,3.02435315,2.46165889,1.0,20.398442,4.33,8.453,5468,56014,38,220.5737933,12.8377815,20.524333,20.524333
229231834,3.05293486,2.8876244,1.0,20.577054,1.491,3.447,5468,56014,602,218.707159,13.3979386,20.725035,20.725035
224939423,2.56756623,2.36421974,1.0,20.418901,3.487,4.891,5473,56033,150,222.1827199,12.8699209,20.505712,20.505712
233853003,3.07188343,2.84223807,1.0,20.645356,1.202,3.27,5704,56187,130,15.0132841,13.912736,20.575316,20.575316
233861692,3.18289727,3.02239167,1.0,20.596842,3.179,7.586,6112,56191,232,3.1690502,13.8768643,20.850901,20.850901
229710277,2.89652534,2.45051775,1.0,20.330315,5.464,11.832,6141,56210,224,347.154681,13.3633856,20.575293,20.575293
230264772,2.63080936,2.18115072,1.0,20.517568,8.103,11.972,6148,56209,594,350.3885514,13.4727211,20.306189,20.306189
232254019,3.15810312,2.84135443,1.0,20.847188,1.633,3.725,6149,56194,964,354.5308231,13.6604457,21.069997,21.069997
229217331,3.74967394,3.61194608,1.0,20.655248,1.259,3.616,6150,56187,760,356.2074565,13.3755968,20.975278,20.975278
231441529,2.82912267,2.76343315,1.0,20.454294,1.608,3.123,6151,56265,505,358.125377,13.5594205,20.596984,20.596984
226370209,3.57163461,3.39019939,1.0,20.584328,2.262,6.958,6151,56265,789,359.135864,13.0226124,20.622667,20.622667
232188174,2.7385537,2.32877392,1.0,21.158203,3.73,6.923,6183,56210,544,3.277248,13.6133471,21.186789,21.186789
226898614,2.77215997,2.4149503,1.0,20.509616,1.26,3.131,6183,56210,686,3.8859678,12.9187514,20.418429,20.418429
232215441,2.71877523,2.21576423,1.0,20.971461,3.334,6.783,6183,56210,716,3.7941506,13.6698631,21.157292,21.157292
232233661,2.49605191,2.41494962,1.0,20.882255,3.927,6.656,6184,56267,172,5.6665017,13.6064717,20.83947,20.83947
226919464,2.59144912,2.32570895,1.0,21.470794,2.275,4.681,6184,56267,444,4.432852,13.1277338,21.655457,21.655457
226906029,2.72467751,2.38987974,1.0,20.500478,7.034,10.731,6190,56210,612,5.8699503,12.9416745,20.683532,20.683532
225190932,3.25667251,2.82282483,1.0,20.763414,2.838,6.687,6190,56210,654,6.0111031,12.7917915,20.963452,20.963452
235025846,3.25738132,2.67438196,1.0,20.642074,1.191,3.533,6202,56266,868,11.4221403,13.9251401,20.680212,20.680212
234789635,2.49302541,2.34953398,1.0,20.516718,1.644,3.014,6203,56266,191,12.2575182,13.932863,20.56002,20.56002
235387881,3.10578476,2.93173556,1.0,20.851502,2.141,5.699,4067,55361,542,244.7455101,13.906714,20.764941,20.764941
239032120,2.98285185,2.74183289,1.0,20.55874,3.161,5.255,4070,55681,871,244.1300602,14.4813954,20.47076,20.47076
237026998,3.39404735,2.82987228,1.0,20.860624,3.929,9.917,4071,55660,114,242.4104926,14.2467754,20.764657,20.764657
243925127,3.32818388,3.13222814,1.0,20.762275,1.686,3.953,4074,55679,422,243.4858177,14.882484,20.849905,20.849905
241455745,3.48232129,3.07178091,1.0,20.599,2.786,8.393,4496,55544,325,127.0741946,14.6117393,20.781059,20.781059
240045797,3.90686674,3.44001278,1.0,20.771639,1.689,4.468,4497,55564,292,115.9882015,14.471171,21.064284,21.064284
245104711,3.60963069,3.2090533,1.0,20.452167,1.196,3.063,4499,55572,360,121.9962177,15.1466458,20.41439,20.41439
246427131,3.09615968,2.62647164,1.0,20.797629,1.983,4.038,4501,55590,568,119.125008,15.2604589,20.965129,20.965129
238402645,3.03897958,2.54147639,1.0,20.545089,1.922,3.55,4504,55571,712,124.0185824,14.3223055,20.659587,20.659587
238161262,3.82142152,3.65569245,1.0,20.562925,3.18,8.474,4657,55591,806,28.8101839,14.2115088,20.502915,20.502915
243206596,3.47066438,2.89568926,1.0,20.939026,1.317,4.204,5037,55823,344,335.8533956,14.9245107,20.967159,20.967159
240849936,3.50296094,2.89838075,1.0,21.010554,1.24,3.722,5039,56220,459,340.0212174,14.5299961,21.199155,21.199155
241390652,2.60161289,2.13461625,1.0,20.653976,2.462,3.563,5041,55749,750,333.0815862,14.7350043,20.675443,20.675443
235761362,3.60654973,3.25681141,1.0,20.355681,0.876,4.458,5042,55856,654,334.9426653,14.023675,20.462501,20.462501
236579052,3.30693851,3.20033937,1.0,20.415688,2.807,10.469,5042,55856,684,335.2247267,14.1724018,20.481954,20.481954
236295784,2.81911335,2.63315921,1.0,20.49732,1.729,3.223,5046,56243,588,343.4874988,14.0891238,20.602516,20.602516
240863978,3.21381059,2.65076942,1.0,20.602338,2.527,5.043,5046,56243,783,344.4097363,14.6362243,20.668048,20.668048
241023568,3.11715383,2.80964288,1.0,20.548626,1.768,4.721,5131,55835,138,17.4579103,14.5665094,20.611264,20.611264
242726144,2.87253062,2.49127701,1.0,20.521623,1.19,3.097,5131,55835,266,16.7587207,14.8167275,20.306022,20.306022
242590757,3.21863905,2.97451547,1.0,20.198106,6.177,12.875,5137,55833,288,23.3241422,14.7167842,20.310187,20.310187
244597448,2.94432977,2.69729605,1.0,20.444647,4.654,10.026,5137,55833,303,23.2416035,15.1209321,20.437062,20.437062
245504110,3.55489069,3.1868201,1.0,20.280433,2.384,3.778,5137,55833,488,22.0025061,15.096568,20.305807,20.305807
240751230,2.56443562,2.4149503,1.0,20.843741,2.537,3.109,5138,55830,6,20.3438747,14.5741842,20.837286,20.837286
245615512,3.19444789,2.79913113,1.0,20.620033,1.463,3.923,5305,55984,860,139.9464141,15.2090551,20.521708,20.521708
237047451,3.26448632,2.68964169,1.0,20.205907,1.618,3.857,5315,55978,316,144.3732517,14.1979968,20.445434,20.445434
